Time (s),Percentage Distance (%)
0.0,99.23587285830236
0.015859365463256836,99.23587285830236
0.032169342041015625,99.23587285830236
0.047666311264038086,99.23587285830236
0.0640254020690918,99.23587285830236
0.08031129837036133,99.23587285830236
0.09598135948181152,99.23587285830236
0.1123046875,99.23587285830236
0.12973618507385254,99.23587285830236
0.1457810401916504,99.1945531464679
0.16306161880493164,99.31338669421297
0.17857742309570312,99.27264802871397
0.19387221336364746,99.27264802871397
0.21020770072937012,99.27264802871397
0.226576566696167,99.27264802871397
0.24317526817321777,99.23216714141516
0.25936102867126465,99.15197996232824
0.27553677558898926,99.1122742972297
0.29230308532714844,99.59809077971185
0.30927205085754395,99.90843337426718
0.32677721977233887,100.43746280492446
0.34552693367004395,101.0706373270009
0.3639516830444336,102.25399840497585
0.3791830539703369,103.3140655986132
0.3940391540527344,104.48231683277902
0.4114716053009033,104.91290320779841
0.42833852767944336,105.07751509603025
0.4443359375,105.06571936032887
0.461489200592041,105.15512653368167
0.4789130687713623,105.71523583201854
0.49549150466918945,106.48607540437882
0.5135014057159424,107.4498022024869
0.528611421585083,109.09602772594258
0.5448479652404785,110.0922116146769
0.5625152587890625,111.08939305777199
0.5792694091796875,112.08232038323835
0.5958356857299805,113.57048488909702
0.6119880676269531,114.89380398408919
0.6275539398193359,116.5473031023701
0.643761396408081,118.52739072683475
0.6605756282806396,120.83751115780541
0.6764323711395264,123.31266075045164
0.6942391395568848,125.95284237642052
0.7136383056640625,127.93299271125034
0.7288286685943604,130.24318257981653
0.7456552982330322,131.39828311864946
0.76251220703125,132.71840243035012
0.7797262668609619,134.3656184775044
0.7957038879394531,136.01060952973808
0.8116741180419922,137.97918374487725
0.8299009799957275,140.12267574316488
0.8460879325866699,142.27743088139812
0.8616700172424316,144.61247609016272
0.8801963329315186,147.1216340054957
0.8964395523071289,149.98424566467673
0.9122159481048584,151.17419338296233
0.9286823272705078,152.18678172267389
0.9448449611663818,152.87103316838554
0.9592404365539551,153.21810210551374
0.976107120513916,153.21810210551374
0.9917058944702148,153.38290672759206
1.0081231594085693,153.38290672759206
1.023991584777832,153.38290672759206
1.0400726795196533,153.38290672759206
1.0561330318450928,153.05329799914878
1.0715827941894531,151.89080696122346
1.0878477096557617,149.2450643990672
1.1040735244750977,144.78641796747317
1.1204068660736084,139.00049389624104
1.1359596252441406,132.39053257252294
1.1519765853881836,124.81009179696213
1.1681005954742432,116.23275828111991
1.1846325397491455,107.16231864315746
1.2020726203918457,98.26934456058719
1.2176570892333984,90.20310759597425
1.235482931137085,82.46995411194801
1.2509284019470215,75.39924443909365
1.2678000926971436,69.15517444650399
1.2856965065002441,63.73708950874906
1.3009707927703857,59.14401272155983
1.3178327083587646,55.0470336408719
1.3339924812316895,51.44554229289569
1.3493411540985107,48.64289774865896
1.366835355758667,47.17167703508503
1.3820350170135498,46.84486059155577
1.3990564346313477,46.84486059155577
1.4150240421295166,46.84486059155577
1.432116985321045,46.84486059155577
1.4478259086608887,45.981839989134535
1.4632227420806885,44.97832879003036
1.4808013439178467,43.67057097916726
1.4962780475616455,42.01332266970792
1.5138015747070312,40.169465649550894
1.5290451049804688,37.97624346183057
1.5455348491668701,35.94776275387428
1.5627281665802002,34.76006737119924
1.578392744064331,34.248502128054156
1.5950276851654053,34.22901054304642
1.6121954917907715,34.046284290732075
1.627777099609375,33.51854673064178
1.6451058387756348,32.97782347907617
1.661318302154541,32.44320159483635
1.6776671409606934,31.91498769939401
1.6939830780029297,31.56656411205424
1.7097554206848145,31.393505248776272
1.7258262634277344,31.221232066493
1.7414803504943848,31.044054764783535
1.7579708099365234,31.044054764783535
1.7743215560913086,31.044054764783535
1.7911131381988525,31.044054764783535
1.8068888187408447,31.044054764783535
1.822493314743042,31.044054764783535
1.839855670928955,31.044054764783535
1.8559691905975342,30.40438693389258
1.872197151184082,29.660646872250762
1.887861728668213,28.98953091164394
1.9041106700897217,28.095303676609372
1.9204843044281006,27.025406228469972
1.9382715225219727,26.201989127088705
1.9538252353668213,25.378689118486044
1.970841884613037,25.106212704288122
1.986217975616455,25.095360655929692
2.002770185470581,25.022530529690552
2.018265962600708,24.805502505675516
2.035057306289673,24.882799749356654
2.0512502193450928,24.77033764148959
2.0690574645996094,24.493874322553317
2.0858542919158936,24.405302694495116
2.101198673248291,24.329287459312585
2.1190760135650635,24.329287459312585
2.134783983230591,24.329287459312585
2.1513054370880127,24.329287459312585
2.168818235397339,24.329287459312585
2.184634208679199,24.329287459312585
2.201382637023926,24.329287459312585
2.2178499698638916,24.329287459312585
2.2335758209228516,24.329287459312585
2.250166654586792,24.329287459312585
2.2663378715515137,24.329287459312585
2.2826616764068604,24.196249046946058
2.2984461784362793,23.739948470575854
2.315894842147827,22.93219771811698
2.33174729347229,21.826395249940088
2.3479361534118652,20.730593672510206
2.3641738891601562,19.247263005595855
2.380244493484497,18.319874971956203
2.399702787399292,18.159331693210316
2.415436029434204,18.649962809288745
2.4311563968658447,18.850443321904653
2.4479832649230957,18.850443321904653
2.464527130126953,18.850443321904653
2.48115611076355,18.850443321904653
2.4968767166137695,18.850443321904653
2.5132663249969482,18.850443321904653
2.530064105987549,18.850443321904653
2.546182632446289,18.850443321904653
2.561589241027832,18.850443321904653
2.578295946121216,18.850443321904653
2.595245599746704,18.850443321904653
2.6122090816497803,19.367184807598164
2.627899408340454,20.531888027968
2.644728660583496,21.519094230664624
2.661590814590454,22.83578100215618
2.6811790466308594,23.823562279150227
2.696068048477173,24.482194548940537
2.7120461463928223,24.811541447581412
2.7288739681243896,25.140907780719385
2.745793104171753,25.140907780719385
2.762119770050049,25.470292794409183
2.7790939807891846,25.624895484833903
2.7956130504608154,25.624895484833903
2.812464952468872,25.624895484833903
2.828934907913208,25.624895484833903
2.8461978435516357,25.624895484833903
2.862177610397339,25.624895484833903
2.8791615962982178,25.789663657776778
2.8941824436187744,25.945512947858894
2.91133975982666,26.110344369243006
2.928022861480713,26.440015165594843
2.944464921951294,26.769696240226935
2.9620985984802246,27.09184739299877
2.976417064666748,27.580117845152134
2.9929659366607666,27.904626974860676
3.0101184844970703,28.06523187122101
3.0264108180999756,28.391871691744143
3.0429272651672363,29.049605123796706
3.0599019527435303,29.707905359928976
3.0760602951049805,30.21025128904974
3.0920629501342773,30.719900835593055
3.1078238487243652,31.063791035832566
3.1245272159576416,31.22864715555765
3.1394777297973633,31.236932525025633
3.156156063079834,31.236932525025633
3.172065258026123,31.236932525025633
3.188321352005005,31.41085404137386
3.2044568061828613,31.585542699537942
3.2226309776306152,31.772561873225264
3.238496780395508,31.877411505400865
3.2542154788970947,31.914987699394004
3.270322561264038,31.95592951833803
3.288029670715332,31.53375601183101
3.3043575286865234,31.094905011419005
3.32045316696167,30.365389981904382
3.337803602218628,29.649165005158924
3.3543756008148193,28.786328006432527
3.370975971221924,27.74014665167278
3.387652635574341,27.025406228469972
3.404616355895996,26.638108924267335
3.420515537261963,26.36831644492218
3.4363293647766113,26.052379912891112
3.4529550075531006,25.94341311676547
3.468982696533203,25.94341311676547
3.484581470489502,25.94341311676547
3.500380516052246,25.94341311676547
3.5179603099823,25.94341311676547
3.5333495140075684,25.785966631399177
3.550166368484497,25.785966631399177
3.565683364868164,25.785966631399177
3.5816643238067627,25.785966631399177
3.5977234840393066,25.785966631399177
3.614365577697754,25.785966631399177
3.6307485103607178,25.785966631399177
3.6481242179870605,25.785966631399177
3.66408371925354,25.785966631399177
3.6801280975341797,25.62861574635435
3.695972442626953,25.057341475004364
3.712223768234253,24.123527376306175
3.7289719581604004,23.35065252173671
3.7446231842041016,22.740752279978135
3.7625648975372314,22.17738314864743
3.7791597843170166,21.935944947556322
3.794095516204834,21.77579230486048
3.8111965656280518,21.77579230486048
3.826906442642212,21.77579230486048
3.844190835952759,21.77579230486048
3.859435796737671,21.77579230486048
3.876091480255127,21.77579230486048
3.892723321914673,21.77579230486048
3.908533811569214,21.77579230486048
3.925712823867798,21.77579230486048
3.944701910018921,21.415680675821687
3.960096597671509,19.81764466805153
3.97688627243042,18.58192239098534
3.9914090633392334,16.99311294129214
4.009608745574951,15.221666966027215
4.025358438491821,13.677750263450575
4.042686223983765,12.487838459193666
4.05830717086792,11.320857935352032
4.07521653175354,9.969800277775667
4.091994524002075,8.311399373450387
4.108838796615601,6.142206500751652
4.124340772628784,4.155699686725193
4.140066623687744,2.1708138221294777
