Time (s),Percentage Distance (%)
0.0,100.14173651721003
0.015708208084106445,100.14173651721003
0.032151222229003906,100.14173651721003
0.04855632781982422,100.14173651721003
0.06493043899536133,100.14173651721003
0.08132243156433105,100.14173651721003
0.09893655776977539,100.14173651721003
0.11340188980102539,100.14173651721003
0.12988042831420898,100.14173651721003
0.14619970321655273,100.14173651721003
0.16314172744750977,100.14173651721003
0.1785449981689453,100.14173651721003
0.19531798362731934,100.14173651721003
0.21161389350891113,100.14173651721003
0.22831320762634277,100.0
0.24535465240478516,98.81782620220302
0.26193857192993164,97.43055439737857
0.27834296226501465,96.73693241929051
0.29632019996643066,96.12208392602057
0.3118300437927246,94.01523820676861
0.3277723789215088,91.91804962859396
0.3440718650817871,89.57070295073638
0.359544038772583,87.49755323943734
0.3767080307006836,85.63649745576116
0.39443111419677734,84.1310765801213
0.41011714935302734,82.63614687583402
0.42612791061401367,81.49621651499768
0.4426915645599365,80.56269967608901
0.45852160453796387,80.12307572686183
0.4745798110961914,79.59114080420176
0.49062037467956543,79.07818370410236
0.5072767734527588,78.64727002512689
0.5248579978942871,78.28374657835978
0.541205644607544,77.98021125964894
0.5569319725036621,77.76480017474874
0.5741381645202637,77.55997839016774
0.5914590358734131,77.36583000972416
0.6072070598602295,77.06618513899943
0.624314546585083,76.92767459848892
0.6397848129272461,76.8223336843248
0.6557326316833496,76.69752479311285
0.6726276874542236,76.6263163535609
0.6882104873657227,76.58038089472534
0.703622579574585,76.53567749456127
0.7186970710754395,76.49220831317943
0.7353036403656006,76.49220831317943
0.7511312961578369,76.60382400548293
0.768547773361206,76.87078962186342
0.7858972549438477,77.90955647975916
0.8003127574920654,79.58584135497733
0.8175883293151855,82.51531239539993
0.8352859020233154,86.68060297524491
0.8510842323303223,91.00272060117766
0.8680365085601807,95.01813999141508
0.8839826583862305,98.72620014611653
0.9003133773803711,102.1409096450232
0.9181909561157227,104.93759516973013
0.934856653213501,107.25637388746438
0.9510347843170166,107.56557675660736
0.9663758277893066,107.56557675660736
0.9827477931976318,107.56557675660736
0.9989843368530273,108.18400466097029
1.0157513618469238,109.4071800467661
1.031937599182129,110.90156306689155
1.0479376316070557,112.10304357332237
1.062589168548584,113.17503606579062
1.080824851989746,113.77187205456107
1.0958220958709717,114.0707036601625
1.1129555702209473,114.20447432407754
1.129774570465088,114.20447432407754
1.1478850841522217,114.20447432407754
1.162764310836792,114.0495731947211
1.1790940761566162,113.10985239295348
1.1952464580535889,111.70546033572337
1.2130131721496582,109.99126507290326
1.2281417846679688,107.20287988172863
1.2441520690917969,103.02091678958062
1.2618138790130615,97.75592166032965
1.2769548892974854,91.87333267668791
1.2942605018615723,86.14775294252635
1.3116731643676758,80.88872677933419
1.3265702724456787,74.27204830781447
1.3430957794189453,71.52529387442948
1.3589301109313965,70.61662733995267
1.3748836517333984,70.46236199728065
1.391014575958252,70.46236199728065
1.407562494277954,70.46236199728065
1.4241466522216797,70.46236199728065
1.4416108131408691,70.46236199728065
1.4570517539978027,69.99959199589398
1.4738681316375732,69.02233749183631
1.4898858070373535,67.56785417865639
1.5060431957244873,66.27129517183074
1.5220451354980469,65.28788588899916
1.5379221439361572,64.48838153259247
1.5528101921081543,63.98750278670518
1.5684590339660645,63.50032367484706
1.5851233005523682,63.01435025558493
1.6008052825927734,62.6845584218721
1.6163039207458496,62.21022849672424
1.6327431201934814,61.56394932468054
1.6483874320983887,60.610540386602274
1.6647069454193115,59.97656079001747
1.681457281112671,59.34393094467782
1.6981611251831055,58.70797356563228
1.7146821022033691,57.9202164880337
1.730388879776001,56.98303477740794
1.7470881938934326,55.89214618372368
1.7642371654510498,55.113339097176265
1.780163049697876,54.49147896140039
1.7964446544647217,53.56022568283525
1.8143761157989502,52.31895099347859
1.8320486545562744,51.233421958781676
1.8464336395263672,49.06178583378654
1.8639874458312988,47.51173325566469
1.8812470436096191,46.27279723249007
1.8963429927825928,45.49672531113285
1.9132332801818848,45.18629808136036
1.9293746948242188,45.18629808136036
1.947439432144165,45.028141011182385
